node,parent,agent,x,y,heading,dist,unc,c11,c12,c22,on_solution
137,92,2,-36.026245,-261.401822,-2.866725,750.000000,5.139659,45.124382,7.759251,16.798365,false
138,117,1,1204.670748,-161.505481,-0.777443,1500.000000,9.054105,86.762552,-62.234308,122.095374,false
138,117,2,396.778418,-141.505060,-3.043412,1500.000000,7.480026,57.028872,-7.586395,55.902283,false
139,12,1,-36.860713,408.160055,-4.135735,1350.000000,10.400120,104.973312,-27.818150,118.820457,false
139,12,2,1181.404992,164.013395,-0.120826,1350.000000,8.323267,184.930630,-20.530724,28.231034,false
140,42,1,950.695521,139.312735,1.501469,1350.000000,10.405761,146.502501,-50.340440,97.327285,false
140,42,2,950.695521,139.312735,1.501469,1350.000000,10.405761,146.502501,-50.340440,97.327285,false
141,74,1,-297.069073,-557.700716,-2.511454,750.000000,9.928576,90.574435,33.315590,119.540132,false
141,74,2,-297.069073,-557.700716,-2.511454,750.000000,9.928576,90.574435,33.315590,119.540132,false
142,82,1,374.645840,-277.013824,4.681975,1500.000000,1.100866,1.202956,-0.108517,1.230712,false
142,82,2,817.675287,124.145405,2.199413,1500.000000,9.191077,92.390678,-6.322436,77.671792,false
143,89,1,-93.035184,473.146118,1.924577,600.000000,8.886535,65.166755,-22.229611,103.281145,false
143,89,2,-93.035184,473.146118,1.924577,600.000000,8.886535,65.166755,-22.229611,103.281145,false
144,10,1,654.336453,105.226619,0.025748,900.000000,7.118013,73.310789,-27.740219,45.512739,false
144,10,2,654.336453,105.226619,0.025748,900.000000,7.118013,73.310789,-27.740219,45.512739,false
145,34,1,244.839261,182.820200,-0.732550,900.000000,10.887667,140.021151,-33.383876,108.315923,false
145,34,2,-245.653027,-124.809883,4.490545,900.000000,11.072498,100.169608,12.527651,151.620397,false
146,89,1,63.885266,332.055031,1.209762,450.000000,7.887429,57.157725,10.452129,69.623508,false
146,89,2,63.885266,332.055031,1.209762,450.000000,7.887429,57.157725,10.452129,69.623508,false
147,133,1,724.009543,76.203133,-2.597081,1800.000000,6.312457,50.413054,-7.800863,32.702759,false
147,133,2,545.968477,-185.720949,-3.409250,1800.000000,3.471766,15.249664,-2.359940,9.891893,false
148,78,1,528.396615,-142.656182,3.037585,1200.000000,4.681519,22.736130,-1.325478,21.203917,false
148,78,2,487.483224,-151.980521,3.309642,1200.000000,4.681358,22.734629,-1.325474,21.202420,false
149,89,1,251.909817,370.369439,0.637864,600.000000,2.135934,6.431859,0.711914,3.314847,false
149,89,2,251.909817,370.369439,0.637864,600.000000,2.135934,6.431859,0.711914,3.314847,false
150,29,1,573.093983,-366.383265,-1.072477,900.000000,1.692524,2.664538,-0.838982,3.343932,false
150,29,2,565.601943,-375.078206,-1.012921,900.000000,1.692076,2.663092,-0.838982,3.342487,false
151,42,1,919.638777,-158.896514,-1.709009,1350.000000,10.445859,147.249118,-49.243081,97.326045,false
151,42,2,950.695521,139.312735,1.501469,1350.000000,10.405761,146.502501,-50.340440,97.327285,false
152,24,1,-57.459735,80.827213,5.664367,750.000000,10.167134,110.951658,-17.798967,99.162909,false
152,24,2,-57.459735,80.827213,5.664367,750.000000,10.167134,110.951658,-17.798967,99.162909,false
153,94,1,768.955303,-512.614813,-2.192960,1650.000000,1.841170,4.094293,0.427244,2.851285,false
153,94,2,681.212981,-443.936224,-2.630867,1650.000000,1.518287,3.007722,0.074584,1.768612,false
154,2,1,-307.526641,-41.013204,-3.504589,450.000000,7.781431,73.034467,-16.092966,53.746766,false
154,2,2,-307.526641,-41.013204,-3.504589,450.000000,7.781431,73.034467,-16.092966,53.746766,false
155,7,1,737.098422,199.301445,-0.284748,900.000000,5.201376,66.459122,-15.724509,14.733811,true
155,7,2,737.098422,199.301445,-0.284748,900.000000,5.201376,66.459122,-15.724509,14.733811,true
156,52,1,520.137057,-427.557203,3.892938,2250.000000,2.431681,5.960106,-0.090263,5.867778,false
156,52,2,898.863811,-201.961530,4.778608,2250.000000,10.916031,72.671963,5.143361,195.749434,false
157,1,1,118.250336,-92.286824,-0.662697,150.000000,3.739156,26.069476,-16.048988,17.378424,false
157,1,2,118.250336,-92.286824,-0.662697,150.000000,3.739156,26.069476,-16.048988,17.378424,false
158,42,1,971.477195,438.592073,1.501469,1650.000000,12.523273,155.155744,-45.733384,172.007375,false
158,42,2,971.477195,438.592073,1.501469,1650.000000,12.523273,155.155744,-45.733384,172.007375,false
159,144,1,631.068307,-42.957703,-1.726546,1050.000000,8.709708,78.301082,-27.463911,83.126021,false
159,144,2,645.941479,254.991516,1.626792,1050.000000,5.824124,42.561336,-9.724603,29.255731,false
160,127,1,815.005910,-690.608174,-2.961615,1950.000000,12.189575,182.422312,-20.134121,123.247551,false
160,127,2,727.178020,304.828851,-0.173179,1950.000000,3.496944,31.524759,-4.821761,5.481038,false
161,152,1,69.594266,352.594173,7.416661,1050.000000,12.069308,131.227408,7.778722,162.159211,false
161,152,2,69.594266,352.594173,7.416661,1050.000000,12.069308,131.227408,7.778722,162.159211,false
162,63,1,547.411017,597.508091,1.480033,1950.000000,3.806375,6.135629,2.501048,35.232178,false
162,63,2,547.411017,597.508091,1.480033,1950.000000,3.806375,6.135629,2.501048,35.232178,false
163,74,1,-383.095646,-311.451249,-3.099545,750.000000,10.130581,125.120070,-10.093318,84.994497,false
163,74,2,-383.095646,-311.451249,-3.099545,750.000000,10.130581,125.120070,-10.093318,84.994497,false
164,53,1,-500.305160,-158.026369,3.584578,1650.000000,12.720838,176.476382,40.641743,157.739930,false
164,53,2,-500.305160,-158.026369,3.584578,1650.000000,12.720838,176.476382,40.641743,157.739930,false
165,129,1,-212.019065,-375.846122,4.210413,1650.000000,12.474774,111.290623,24.330176,222.925689,false
165,129,2,-212.019065,-375.846122,4.210413,1650.000000,12.474774,111.290623,24.330176,222.925689,false
166,155,1,947.038653,413.602867,0.795678,1200.000000,8.733690,107.383290,17.593673,57.064478,false
166,155,2,947.038653,413.602867,0.795678,1200.000000,8.733690,107.383290,17.593673,57.064478,false
167,165,1,-444.634083,-186.398891,2.458118,1950.000000,14.239242,159.705251,-8.312988,257.844395,false
167,165,2,-444.634083,-186.398891,2.458118,1950.000000,14.239242,159.705251,-8.312988,257.844395,false
168,131,1,206.981906,15.032823,0.801938,1650.000000,11.796856,190.581437,53.332136,116.545666,false
168,131,2,996.108976,182.382268,0.456961,1650.000000,12.101756,165.175808,-15.569889,131.319189,false
169,39,1,168.759030,113.959761,-3.007147,900.000000,6.619108,72.252754,17.167167,30.645953,false
169,39,2,193.497958,117.364968,-3.008515,900.000000,6.619239,72.254275,17.167185,30.647430,false
170,161,1,507.558756,455.972631,6.514985,1500.000000,1.285211,2.611172,-0.127304,1.051076,false
170,161,2,507.558756,455.972631,6.514985,1500.000000,1.285211,2.611172,-0.127304,1.051076,false
171,133,1,595.702516,-1.496975,-2.597081,1950.000000,7.886117,101.825841,-36.448470,51.030192,false
171,133,2,453.719996,-26.510748,-3.700329,1950.000000,7.428064,101.505053,-46.277464,51.091141,false
172,94,1,910.763930,-415.147301,-1.792815,1500.000000,2.924032,10.964928,-1.058688,6.769099,false
172,94,2,899.863165,-440.977653,-1.862007,1500.000000,2.923774,10.963471,-1.058687,6.767646,false
173,20,1,-289.250962,270.241298,4.142452,750.000000,10.167191,106.632389,-18.676971,103.482177,false
173,20,2,-289.250962,270.241298,4.142452,750.000000,10.167191,106.632389,-18.676971,103.482177,false
174,12,1,102.861598,137.431425,-3.931116,1050.000000,8.304542,83.442444,1.221260,57.017992,false
174,12,2,725.215493,367.953671,1.633973,1050.000000,3.597382,18.735753,-2.552462,9.286453,false
175,159,1,517.333143,-140.755006,-2.431397,1200.000000,7.388358,54.764513,-5.582192,54.980714,false
175,159,2,794.761719,236.215565,-0.125502,1200.000000,7.073864,79.476292,-13.851084,33.919665,false
176,53,1,13.569714,-245.289611,5.078195,1500.000000,11.704423,99.212900,-20.353754,193.336745,false
176,53,2,13.569714,-245.289611,5.078195,1500.000000,11.704423,99.212900,-20.353754,193.336745,false
177,174,1,-18.984639,224.915678,-3.764290,1200.000000,9.378565,109.603933,-14.570780,72.523170,false
177,174,2,579.683080,331.617507,3.386268,1200.000000,1.142842,1.990259,-0.245764,0.887455,false
178,31,1,888.191024,-661.579628,-1.710863,1650.000000,7.377668,38.595573,5.346024,77.501197,false
178,31,2,-90.966968,417.654637,2.078820,1650.000000,9.203720,107.346950,-84.738692,133.736154,false
179,89,1,-110.157327,280.299438,2.509921,450.000000,7.756546,74.708926,-16.448642,52.072308,false
179,89,2,-110.157327,280.299438,2.509921,450.000000,7.756546,74.708926,-16.448642,52.072308,false
180,102,1,313.668450,188.001491,6.964597,1350.000000,12.764245,165.443136,17.023900,162.198806,false
180,102,2,313.668450,188.001491,6.964597,1350.000000,12.764245,165.443136,17.023900,162.198806,false
181,92,1,549.874025,-138.808230,0.137660,750.000000,6.381405,54.241507,1.064845,30.593580,false
181,92,2,549.874025,-138.808230,0.137660,750.000000,6.381405,54.241507,1.064845,30.593580,false
182,5,1,-12.916918,358.019825,2.031682,450.000000,7.790335,48.386789,-10.491057,78.394444,false
182,5,2,-12.916918,358.019825,2.031682,450.000000,7.790335,48.386789,-10.491057,78.394444,false
183,1,1,296.094874,-48.247547,-0.161527,300.000000,5.113430,74.462728,-10.463770,10.651838,false
183,1,2,296.094874,-48.247547,-0.161527,300.000000,5.113430,74.462728,-10.463770,10.651838,false
184,137,1,826.641164,-327.239798,-0.409226,1050.000000,1.134449,1.755635,-0.242570,0.976935,false
184,137,2,-63.996528,37.291438,-4.619019,1050.000000,8.377994,54.037224,1.570707,91.218856,false
185,81,1,-193.102469,-7.841486,-4.846544,900.000000,11.070234,97.204952,-2.656550,154.576281,false
185,81,2,-193.102469,-7.841486,-4.846544,900.000000,11.070234,97.204952,-2.656550,154.576281,false
186,62,1,847.446008,194.806413,2.056536,1650.000000,10.508732,114.728478,-18.566488,109.303830,false
186,62,2,-122.804213,212.910480,2.005232,1650.000000,10.421436,118.446381,-52.254575,122.636723,false
187,150,1,430.559417,-413.115455,-2.824771,1050.000000,1.363602,1.953906,-0.033533,1.770060,false
187,150,2,676.435623,-274.004492,0.739373,1050.000000,3.414793,16.048736,5.148186,10.124063,false
188,74,1,480.094906,-115.208661,0.405044,750.000000,7.829870,68.138572,9.286720,56.425828,false
188,74,2,480.094906,-115.208661,0.405044,750.000000,7.829870,68.138572,9.286720,56.425828,false
189,149,1,198.303250,510.463464,1.936254,750.000000,4.519195,14.634757,-9.955307,35.273021,false
189,149,2,198.303250,510.463464,1.936254,750.000000,4.519195,14.634757,-9.955307,35.273021,false
190,42,1,961.086358,288.952404,1.501469,1500.000000,11.583599,150.829122,-48.036912,134.667330,false
190,42,2,961.086358,288.952404,1.501469,1500.000000,11.583599,150.829122,-48.036912,134.667330,false
191,11,1,826.171024,475.822663,1.501469,1500.000000,11.545010,118.284242,-36.615014,161.527464,false
191,11,2,826.171024,475.822663,1.501469,1500.000000,11.545010,118.284242,-36.615014,161.527464,false
192,42,1,1211.337018,348.896498,0.924425,1650.000000,12.696887,190.951695,-4.564380,136.211424,false
192,42,2,1211.337018,348.896498,0.924425,1650.000000,12.696887,190.951695,-4.564380,136.211424,false
193,37,1,551.103890,521.252480,1.652456,1050.000000,1.906698,3.555814,-0.613344,3.822758,false
193,37,2,653.926690,32.073408,-1.291118,1050.000000,3.802880,8.142644,-9.058463,35.762599,false
194,56,1,710.142652,165.814450,5.006057,1650.000000,4.738071,15.789468,-10.452155,38.837238,false
194,56,2,710.142652,165.814450,5.006057,1650.000000,4.738071,15.789468,-10.452155,38.837238,false
195,1,1,28.758550,-298.618395,-1.474787,300.000000,5.181503,10.133010,-6.243015,74.981557,false
195,1,2,28.758550,-298.618395,-1.474787,300.000000,5.181503,10.133010,-6.243015,74.981557,false
196,100,1,378.982601,226.986494,4.781551,1950.000000,3.131398,5.043347,-0.806272,19.193776,false
196,100,2,378.982601,226.986494,4.781551,1950.000000,3.131398,5.043347,-0.806272,19.193776,false
197,147,1,464.026227,225.898409,-3.664019,2100.000000,7.303939,78.709138,-19.852998,41.165487,false
197,147,2,468.067170,-475.430090,-1.833478,2100.000000,3.234909,5.810865,4.666626,22.593206,false
198,195,1,-419.598080,-260.195322,-3.227081,750.000000,10.137315,105.244552,-22.400461,105.111921,false
198,195,2,249.776987,-690.601622,-1.057384,750.000000,8.505851,46.756047,-49.025988,163.358520,false
199,180,1,73.868692,568.784994,8.415992,1800.000000,8.510111,72.374097,-25.666570,81.572253,false
199,180,2,73.868692,568.784994,8.415992,1800.000000,8.510111,72.374097,-25.666570,81.572253,false
200,190,1,1238.250547,403.756639,0.392696,1800.000000,13.417280,216.066150,-24.466821,152.763635,false
200,190,2,1238.250547,403.756639,0.392696,1800.000000,13.417280,216.066150,-24.466821,152.763635,false
201,47,1,153.161229,-113.212035,-2.969902,1200.000000,9.121541,64.123016,23.887907,116.858039,false
201,47,2,199.145495,-254.507157,-2.370790,1200.000000,9.119105,64.088538,23.875601,116.796394,false
202,24,1,-40.819196,111.026558,5.894747,750.000000,10.169738,117.386244,-13.733008,92.728323,false
202,24,2,-40.819196,111.026558,5.894747,750.000000,10.169738,117.386244,-13.733008,92.728323,false
203,180,1,-28.213517,480.604842,8.716891,1800.000000,13.711199,208.567753,-28.733383,173.413557,false
203,180,2,-28.213517,480.604842,8.716891,1800.000000,13.711199,208.567753,-28.733383,173.413557,false
204,92,1,359.364721,-285.452027,-0.779852,600.000000,1.348660,1.798643,-0.175649,1.856504,false
204,92,2,108.342916,-220.688860,-2.866725,600.000000,1.434407,2.034638,-0.198536,2.100038,false
205,43,1,-359.816643,-473.968575,-2.425357,1800.000000,12.438658,213.086420,70.562385,135.707349,false
205,43,2,1073.289795,-437.288153,-1.295333,1800.000000,12.701585,137.915061,-38.919787,199.704090,false
206,5,1,-208.314157,396.531574,2.390158,600.000000,8.755662,92.760884,-33.819981,75.687016,false
206,5,2,-208.314157,396.531574,2.390158,600.000000,8.755662,92.760884,-33.819981,75.687016,false
207,82,1,79.467844,-114.580428,3.099905,1650.000000,9.060762,143.619507,-8.579750,47.442003,false
207,82,2,729.471376,245.471701,2.199413,1650.000000,9.895128,104.197665,-20.858043,96.183762,false
208,78,1,528.396615,-142.656182,3.037585,1200.000000,4.681519,22.736130,-1.325478,21.203917,false
208,78,2,487.483224,-151.980521,3.309642,1200.000000,4.681358,22.734629,-1.325474,21.202420,false
209,175,1,246.390350,-269.557191,-2.697830,1500.000000,4.607319,36.819110,12.147624,16.246092,false
209,175,2,973.315991,477.293087,0.933306,1500.000000,9.787793,111.414167,18.031730,85.293952,false
210,144,1,1101.398701,156.562249,0.114328,1350.000000,9.988390,141.291498,-13.351036,71.709126,false
210,144,2,561.741919,545.597204,1.778042,1350.000000,2.687123,5.434290,-2.152289,10.446600,false
211,56,1,581.740814,751.295490,1.760786,1950.000000,5.195854,12.334656,-12.247631,71.249424,false
211,56,2,581.740814,751.295490,1.760786,1950.000000,5.195854,12.334656,-12.247631,71.249424,false
212,129,1,-46.690930,-261.381615,4.852719,1500.000000,11.649413,92.341805,-8.406313,200.207840,false
212,129,2,72.913863,-60.551286,6.639368,1500.000000,11.858513,97.360724,-7.381908,203.672437,false
213,152,1,-165.096174,-23.644779,3.912073,900.000000,11.212631,132.282181,-1.139718,119.499053,false
213,152,2,-165.096174,-23.644779,3.912073,900.000000,11.212631,132.282181,-1.139718,119.499053,false
214,168,1,82.120928,98.157646,2.554233,1800.000000,12.828795,217.844791,37.955771,130.948979,false
214,168,2,1036.907858,38.037364,-1.295333,1800.000000,12.934609,171.808472,-24.294497,166.353191,false
215,5,1,-98.707621,294.128413,2.390158,450.000000,7.782273,70.796302,-17.191750,55.984931,false
215,5,2,-98.707621,294.128413,2.390158,450.000000,7.782273,70.796302,-17.191750,55.984931,false
216,186,1,1133.668345,284.677285,0.304241,1950.000000,12.276521,183.745683,0.487624,123.619958,false
216,186,2,167.650189,287.985379,0.252938,1950.000000,12.272177,183.454681,-33.087282,129.607110,false
217,31,1,888.191024,-661.579628,-1.710863,1650.000000,7.377668,38.595573,5.346024,77.501197,false
217,31,2,-75.231424,-377.039495,4.243962,1650.000000,10.926780,104.067190,-1.952098,137.015914,false
218,42,1,961.086358,288.952404,1.501469,1500.000000,11.583599,150.829122,-48.036912,134.667330,false
218,42,2,961.086358,288.952404,1.501469,1500.000000,11.583599,150.829122,-48.036912,134.667330,false
219,190,1,1139.997357,529.765307,0.931825,1800.000000,13.553682,182.872934,-16.122780,185.956851,false
219,190,2,1139.997357,529.765307,0.931825,1800.000000,13.553682,182.872934,-16.122780,185.956851,false
220,152,1,-380.369053,-232.588761,3.912073,1200.000000,12.816879,174.943227,32.178780,160.171340,false
220,152,2,-380.369053,-232.588761,3.912073,1200.000000,12.816879,174.943227,32.178780,160.171340,false
221,157,1,333.303734,-301.456698,-0.771530,450.000000,2.253578,5.256281,-1.201221,5.181465,false
221,157,2,257.103142,173.645307,1.089597,450.000000,7.852919,60.755977,-20.379618,69.430420,false
222,186,1,712.557287,129.193663,3.594318,1800.000000,11.492451,145.832896,-5.457283,119.821847,false
222,186,2,22.422988,250.447930,0.252938,1800.000000,11.563452,153.858885,-44.178340,128.890887,false
223,43,1,34.127344,-625.206387,-1.449349,1800.000000,13.166537,157.659957,9.014310,191.133812,false
223,43,2,682.711747,357.103357,2.209255,1800.000000,1.592456,3.794544,-0.524580,1.767288,false
224,53,1,204.144684,-0.693506,6.164391,1500.000000,12.074871,156.413112,-5.930078,136.136534,false
224,53,2,204.144684,-0.693506,6.164391,1500.000000,12.074871,156.413112,-5.930078,136.136534,false
225,123,1,461.257143,-519.356348,-3.463158,2100.000000,10.191617,125.165845,-21.309096,89.823680,false
225,123,2,356.371401,-504.393337,5.996256,2100.000000,10.192001,125.174939,-21.310399,89.830614,false
226,8,1,556.716283,507.383005,1.121148,900.000000,1.490181,2.698361,-0.070986,1.829361,false
226,8,2,535.883159,536.825755,1.234140,900.000000,1.490676,2.699810,-0.070986,1.830808,false
227,216,1,1152.033676,135.805815,-1.448053,2100.000000,13.188084,188.412032,-3.562856,160.620276,false
227,216,2,178.357098,138.367993,-1.499356,2100.000000,13.170807,187.791182,-35.460526,166.937276,false
228,102,1,229.622292,44.300897,6.767761,1200.000000,12.943410,168.852856,-2.614467,166.261710,false
228,102,2,229.622292,44.300897,6.767761,1200.000000,12.943410,168.852856,-2.614467,166.261710,false
229,168,1,-167.601027,264.407293,2.554233,2100.000000,14.438594,272.371498,7.203040,159.755605,false
229,168,2,1058.161618,628.083367,1.432461,2100.000000,14.436790,179.577304,-1.912145,241.917693,false
230,143,1,-351.073114,320.121850,3.676871,900.000000,11.209696,122.821254,7.019326,128.959980,false
